,ev_id,ntsb_no,ev_date,ev_type,Aircraft_Key,aircraft category,flight purpose,acft_make,acft_model,homebuilt,num_eng,eng_no,eng_type,damage,far_part,regis_no,ev_city,ev_state,ev_country,latitude,longitude,ev_nr_apt_id,apt_name,ev_highest_injury,inj_tot_f,inj_tot_s,inj_tot_m,inj_tot_n,wx_cond_basic,Occurrence_No,broad phase of flight,specific phase of flight,Occurrence
39907,20210726103546,ERA21LA298,2021-07-21,ACC,1.0,Airplane,Personal,RICHARD S CARPENTER,STOL CH 750,Y,1.0,,,SUBS,091,N750RS,Rockwell,NC,USA,353351N,0802527W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Enroute,Enroute,Loss of engine power (total)
39908,20210729103583,WPR21LA295,2021-07-21,ACC,1.0,Airplane,Instructional,CESSNA,172I,N,1.0,1.0,REC,SUBS,091,N46287,Renton,WA,USA,472959N,0122139W,W36,WILL ROGERS WILEY POST MEML,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Unknown broad phase,Takeoff,Collision during takeoff/land
39909,20210729103584,WPR21LA296,2021-07-22,ACC,1.0,Airplane,Personal,PIPER,PA-34-200T,N,2.0,2.0,REC,SUBS,091,N315JT,Chelan,WA,USA,047521N,1195629W,91WT,RIVERVIEW AIRPARK,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Approach,Approach-VFR Pattern Final,Loss of control in flight
39910,20210817103720,CEN21LA373,2021-07-22,ACC,1.0,Airplane,Personal,MOONEY,M20F,N,1.0,1.0,REC,SUBS,091,N6474Q,New Albany,MS,USA,343322N,0089131W,M72,New Albany / Union County Airp,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Enroute,Enroute-Cruise,Electrical system malf/failure
39911,20210923103955,CEN21LA450,2021-07-22,ACC,1.0,Airplane,Personal,CESSNA,140,N,1.0,,,SUBS,091,N84BC,Caddo Mills,TX,USA,033357N,0961340W,7F3,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Unknown,Unknown,Part(s) separation from AC
39912,20210726103537,DCA21LA184,2021-07-22,ACC,1.0,Airplane,,AIRBUS,A321-211,N,2.0,2.0,TF,,121,N376DN,Romulus,MI,USA,421245N,0832112W,KDTW,Detroit Metropolitan Wayne Cou,SERS,0.0,1.0,1.0,193.0,VMC,2.0,Taxi,Taxi,Abrupt maneuver
39913,20210727103561,ERA21LA302,2021-07-22,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N472SP,Brooksville,FL,USA,282828N,0822631W,BKV,BROOKSVILLE-TAMPA BAY RGNL,NONE,0.0,0.0,0.0,3.0,VMC,1.0,Taxi,Taxi-from Runway,Miscellaneous/other
39914,20210726103552,ANC21LA064,2021-07-23,ACC,1.0,Airplane,Personal,PIPER,PA-14,N,1.0,1.0,REC,SUBS,091,N4206H,Anchorage,AK,USA,611053N,1495820W,LHD,LAKE HOOD,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering,Flight control sys malf/fail
39915,20210726103541,CEN21LA336,2021-07-23,ACC,,,,,,,,,,,,,Oshkosh,WI,USA,043594N,0883325W,OSH,Wittman Regional Airport,NONE,0.0,0.0,0.0,3.0,VMC,,,,
39916,20210728103570,ERA21LA303,2021-07-23,ACC,1.0,Airplane,Instructional,COSTRUZIONI AERONAUTICHE TECNA,P2006T,N,2.0,1.0,REC,SUBS,091,N4445T,Clearwater,FL,USA,275838N,0824533W,CLW,CLEARWATER AIR PARK,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Landing gear not configured
39917,20211018104113,CEN21LA473,2021-07-23,ACC,1.0,Airplane,Personal,BEECH,35-A33,N,1.0,1.0,REC,SUBS,091,N5ML,Mineral Wells,TX,USA,324722N,0009849W,MWL,Mineral Wells Regional Airport,MINR,0.0,0.0,0.0,0.0,VMC,4.0,Approach,Approach-VFR Pattern Final,Unknown or undetermined
39918,20210727103559,CEN21LA338,2021-07-23,ACC,1.0,Airplane,Instructional,AERONCA,7AC,N,1.0,1.0,REC,SUBS,091,N83365,Harrah,OK,USA,352824N,0971111W,1OL2,STECIAK STRIP,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Fuel related
39919,20210723103529,CEN21LA333,2021-07-23,ACC,1.0,Airplane,Personal,BOEING,E75,N,1.0,1.0,REC,SUBS,091,N51CF,Baraboo,WI,USA,433128N,0894639W,DLL,BARABOO-WISCONSIN DELLS RGNL,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Approach,Approach-VFR Pattern Final,Collision during takeoff/land
39920,20210726103540,ERA21LA297,2021-07-23,ACC,1.0,Airplane,Personal,CESSNA,150,N,1.0,,,SUBS,091,N3059X,Arden,NC,USA,352820N,0823255W,AVL,ASHEVILLE RGNL,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Enroute,Enroute-Climb to cruise,Loss of engine power (partial)
39921,20210803103619,WPR21LA302,2021-07-24,ACC,1.0,Airplane,Personal,PIPER,J3C-65,N,1.0,1.0,REC,SUBS,091,N946PD,Sandpoint,ID,USA,481758N,1163335W,SZT,SANDPOINT,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of control on ground
39922,20210915103877,WPR21LA345,2021-07-24,ACC,1.0,Airplane,Personal,CESSNA,340,N,2.0,1.0,REC,SUBS,091,N419TT,Rock Springs,WY,USA,413539N,0109355W,KRKS,Southwest Wyoming Regional Air,NONE,0.0,0.0,0.0,4.0,VMC,1.0,Unknown broad phase,Takeoff-Rejected Takeoff,Aerodynamic stall/spin
39923,20210727103558,CEN21LA337,2021-07-24,ACC,1.0,Airplane,Personal,PIPER,PA18,N,1.0,1.0,REC,SUBS,091,N83411,Larimore,ND,USA,475412N,0973816W,2L1,Larimore Municipal,SERS,0.0,1.0,1.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of control in flight
39924,20210725103536,CEN21LA335,2021-07-24,ACC,1.0,Airplane,Personal,CESSNA,150F,N,1.0,1.0,REC,SUBS,091,N7893F,Rock Falls,IL,USA,414424N,0894053W,,,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Emergency Descent,Emergency Descent,Collision with terr/obj (non-CFIT)
39925,20210728103569,WPR21LA292,2021-07-24,ACC,1.0,Airplane,Personal,CESSNA,180K,N,1.0,1.0,REC,SUBS,091,N8884,Mt. Hood,OR,USA,453533N,1213255W,0OR9,HANEL FLD,MINR,0.0,0.0,0.0,1.0,VMC,5.0,Landing,Landing,Collision with terr/obj (non-CFIT)
39926,20210725103534,WPR21FA283,2021-07-24,ACC,1.0,Airplane,Personal,SIAI-MARCHETTI,SM-1019B,N,1.0,1.0,TP,SUBS,091,N28U,Lewiston,ID,USA,462235N,0117042W,LWS,LEWISTON-NEZ PERCE COUNTY,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Loss of control in flight
39927,20210729103586,WPR21LA297,2021-07-24,ACC,1.0,Airplane,Personal,KEVIN P STOLHAMMER,KR 1,Y,1.0,1.0,REC,SUBS,091,N832VS,Electric City,WA,USA,473312N,0119259W,3W7,GRAND COULEE DAM,NONE,0.0,0.0,0.0,1.0,VMC,5.0,Landing,Unknown specific phase,Collision during takeoff/land
39928,20210727103566,WPR21LA289,2021-07-25,ACC,1.0,Airplane,Personal,STINSON,108-1,N,1.0,1.0,REC,SUBS,091,N8844K,Bozeman,MT,USA,454638N,0011191W,BZN,BOZEMAN YELLOWSTONE INTL,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing-Landing Roll,Loss of control on ground
39929,20210810103670,WPR21LA311,2021-07-25,ACC,1.0,Airplane,Personal,CESSNA,172N,N,1.0,1.0,REC,SUBS,091,N728KG,Kernville,CA,USA,354342N,1182511W,L05,KERN VALLEY,MINR,0.0,0.0,0.0,2.0,VMC,2.0,Approach,Approach-VFR Pattern Final,Loss of control in flight
39930,20210727103567,WPR21LA290,2021-07-25,ACC,1.0,Glider,Instructional,BURKHART GROB,G 103 TWIN II,N,0.0,,,SUBS,091,N4446Y,Levan,UT,USA,413316N,0112344W,,,MINR,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Off-field or emergency landing
39931,20210907103809,ERA21LA348,2021-07-25,ACC,1.0,Airplane,Instructional,CESSNA,140,N,1.0,1.0,REC,SUBS,091,N76596,Bloomsburg,PA,USA,405952N,0076267W,N13,BLOOMSBURG MUNI,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing-Landing Roll,Loss of control on ground
39932,20210726103548,ERA21LA299,2021-07-25,ACC,1.0,Airplane,Personal,VANS,RV6,Y,1.0,1.0,REC,SUBS,091,N464DM,Ocracoke,NC,USA,035614N,0755742W,W95,OCRACOKE ISLAND,SERS,0.0,2.0,2.0,0.0,VMC,2.0,Landing,Landing-Landing Roll,Runway excursion
39933,20210725103535,CEN21FA334,2021-07-25,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT-802,N,1.0,,,SUBS,137,N363BG,Benoit,MS,USA,333610N,0091123W,None,Private Grass Airstrip,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Unknown broad phase,Takeoff,Unknown or undetermined
39934,20210726103554,WPR21FA286,2021-07-26,ACC,1.0,Airplane,Personal,BOMBARDIER INC,CL-600-2B16,N,2.0,,,DEST,091,N605TR,Truckee,CA,USA,391932N,0120946W,TRK,TRUCKEE-TAHOE,FATL,6.0,0.0,0.0,0.0,VMC,2.0,Approach,Approach-Circling (IFR),Collision with terr/obj (non-CFIT)
39935,20210726103553,ERA21LA300,2021-07-26,ACC,1.0,Airplane,Personal,CESSNA,140,N,1.0,,,SUBS,091,N72129,Murfreesboro,TN,USA,355314N,0862213W,MBT,MURFREESBORO MUNI,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of engine power (partial)
39936,20210727103564,ANC21FA065,2021-07-26,ACC,1.0,Airplane,Instructional,CESSNA,172P,N,1.0,1.0,REC,SUBS,091,N65698,Eagle River,AK,USA,611154N,0149750W,,,FATL,2.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute,Control flight into terr/obj
39937,20210804103631,ERA21LA316,2021-07-27,ACC,1.0,Airplane,Personal,SOCATA,TBM-700 C2,N,1.0,,,SUBS,091,N48UM,Mount Pleasant,SC,USA,325411N,0079473W,LRO,MT PLEASANT RGNL-FAISON FLD,NONE,0.0,0.0,0.0,5.0,VMC,2.0,Landing,Landing-Landing Roll,Runway excursion
39938,20210805103645,CEN21LA358,2021-07-27,ACC,1.0,Airplane,Business,CESSNA,182,N,1.0,1.0,REC,SUBS,091,N148LP,Patterson,LA,USA,294252N,0911755W,PTN,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Prior to flight,Prior to flight,Aircraft maintenance event
39939,20210728103571,CEN21LA340,2021-07-27,ACC,1.0,Airplane,Personal,STEPHEN L KRUER,SUPERSTOL,Y,1.0,1.0,REC,SUBS,091,N852SK,Floyds Knobs,IN,USA,382046N,0855211W,PRIV,PRIVATE,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
39940,20210811103686,WPR21LA314,2021-07-27,ACC,1.0,Airplane,Personal,Cubcrafters,CCX-2000,N,1.0,1.0,REC,SUBS,091,N161BS,Roseburg,OR,USA,431253N,1232410W,5S1,George Felt Airport ,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
39941,20210920103913,ERA21LA371,2021-07-27,ACC,1.0,Airplane,Personal,MOONEY AIRCRAFT CORP.,M20K,N,1.0,1.0,REC,SUBS,091,N110CG,New Shoreham,RI,USA,411012N,0713448W,BID,BLOCK ISLAND STATE,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Unknown broad phase,Takeoff,Miscellaneous/other
39942,20210727103562,WPR21FA288,2021-07-27,ACC,1.0,Airplane,Instructional,Borom,Long-EZ,Y,1.0,1.0,REC,SUBS,091,N966EZ,Tucson,AZ,USA,032821N,1111057W,RYN,RYAN FLD,FATL,1.0,1.0,1.0,0.0,VMC,3.0,Approach,Approach,Loss of control in flight
39943,20210728103578,ERA21LA306,2021-07-27,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N73334,Farmingdale,NY,USA,404342N,0732453W,FRG,REPUBLIC,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Taxi,Taxi-to Runway,Ground collision
39944,20210729103579,CEN21LA341,2021-07-27,ACC,1.0,Airplane,Personal,CESSNA,T210F,N,1.0,,,SUBS,091,N6162R,Peyton,CO,USA,385634N,1043412W,KFLY,,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Prior to flight,Prior to flight,Aircraft maintenance event
39945,20210729103581,WPR21LA294,2021-07-28,ACC,1.0,Airplane,Ferry,KUYKENDALL CHARLES,LANCAIR IV,N,1.0,1.0,REC,DEST,091,N26PD,Indian Springs,NV,USA,363349N,1153657W,VGT,NORTH LAS VEGAS,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Emergency Descent,Emergency Descent,Collision with terr/obj (non-CFIT)
39946,20210730103588,CEN21LA342,2021-07-28,ACC,1.0,Gyrocraft,Instructional,ALEXANDER VAGNER,TANGO II,Y,1.0,1.0,REC,SUBS,091,N910V,Childress,TX,USA,034262N,1001717W,CDS,CHILDRESS MUNI,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing-Landing Roll,Loss of control on ground
39947,20210728103577,WPR21LA293,2021-07-28,ACC,1.0,Helicopter,Personal,ENSTROM,F-28A,N,1.0,1.0,REC,SUBS,091,N46MU,Mountain Home,ID,USA,043753N,1154349W,U76,Mountain Home Municipal Airpor,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Hover,Fuel exhaustion
39948,20210728103575,ERA21LA305,2021-07-28,ACC,1.0,Weight shift,Personal,TUCKER TIMOTHY E,TWIN,Y,1.0,,,SUBS,091,N327TT ,Unionville,TN,USA,353442N,0863615W,,,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Landing,Landing-Landing Roll,Loss of control on ground
39949,20210804103627,CEN21LA352,2021-07-28,ACC,1.0,Airplane,Instructional,NORTH AMERICAN,AT-6F,N,1.0,1.0,REC,SUBS,091,N6601C,Adrian,MI,USA,041524N,0084438W,ADG,Lenawee County Airport,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing-Landing Roll,Collision with terr/obj (non-CFIT)
39950,20210728103572,ERA21LA304,2021-07-28,ACC,1.0,Airplane,Personal,BOEING,B75N1,N,1.0,,,SUBS,091,N1720B,Lexington,KY,USA,375714N,0842424W,,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute-Cruise,Loss of engine power (partial)
39951,20210729103582,ERA21FA308,2021-07-29,ACC,1.0,Airplane,Personal,RYAN,NAVION,N,1.0,,,SUBS,091,N114ST,Pensacola,FL,USA,302311N,0872127W,82J,FERGUSON,SERS,0.0,3.0,3.0,0.0,VMC,3.0,Initial Climb,Initial Climb,Loss of engine power (partial)
39952,20210730103589,CEN21LA343,2021-07-29,ACC,1.0,Airplane,Personal,STINSON,JR. SR,N,1.0,1.0,REC,SUBS,091,N81Y,Ripon,WI,USA,435141N,0884813W,,,MINR,0.0,0.0,0.0,3.0,VMC,1.0,Enroute,Enroute,Loss of engine power (total)
39953,20210730103592,WPR21FA298,2021-07-30,ACC,1.0,Airplane,Personal,CESSNA,150,N,1.0,1.0,REC,SUBS,091,N8520G,Banning,CA,USA,335546N,1165112W,BNG,Banning,FATL,2.0,0.0,0.0,0.0,VMC,3.0,Maneuvering,Maneuvering-Low-alt flying,Aerodynamic stall/spin
39954,20210731103594,WPR21LA299,2021-07-30,ACC,1.0,Airplane,Aerial Application,SCHWEIZER AIRCRAFT CORP,G-164B,N,1.0,,,SUBS,137,N3629F,Tracy,CA,USA,375029N,1213127W,NA ,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Loss of engine power (total)
39955,20210731103595,ERA21LA309,2021-07-30,ACC,1.0,Helicopter,Business,ENSTROM,280FX,N,1.0,,,DEST,091,N36DK,Colchester,VT,USA,044347N,0731848W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Fire/smoke (non-impact)
39956,20210801103600,CEN21LA346,2021-07-30,ACC,1.0,Glider,Personal,"HpH, Spol. S.R.O.",Glasflügel 304S,N,1.0,,,SUBS,091,N304AB,Briggs,TX,USA,305123N,0975645W,TX23,FLF Gliderport,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Unknown broad phase,Takeoff,Flight control sys malf/fail
39957,20210730103593,CEN21LA344,2021-07-30,ACC,1.0,Airplane,Personal,WEISS DENIS,SPARROW II,N,1.0,1.0,REC,SUBS,091,N725DW,Oshkosh,WI,USA,435812N,0883345W,OSH,WITTMAN RGNL,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Landing,Landing-Flare/Touchdown,Abnormal runway contact
39958,20210802103606,CEN21LA348,2021-07-30,ACC,1.0,Helicopter,Aerial Application,ROBINSON HELICOPTER CO,R66,N,1.0,1.0,TS,SUBS,137,N857TL,Merry,NE,USA,421326N,0963559W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
39959,20210810103668,WPR21LA310,2021-07-30,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT-802A,N,1.0,1.0,TP,DEST,137,N9197F,Fort Sumner,NM,USA,034397N,1042120W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
39960,20210809103663,WPR21LA309,2021-07-30,ACC,1.0,Airplane,Personal,CESSNA AIRCRAFT CO,162,N,1.0,1.0,REC,SUBS,091,N60524,Morton,WA,USA,046331N,0122160W,39P,Strom Field Airport,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Landing gear collapse
39961,20210803103610,ERA21LA312,2021-07-30,ACC,1.0,Airplane,Personal,BEECH,K35,N,1.0,1.0,REC,SUBS,091,N44DB,Readington,NJ,USA,403458N,0744412W,N51,SOLBERG-HUNTERDON,NONE,0.0,0.0,0.0,2.0,VMC,2.0,Landing,Landing-Landing Roll,Runway excursion
39962,20210803103609,ERA21LA311,2021-07-31,ACC,1.0,Airplane,Instructional,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N805CP,Martinsburg,WV,USA,039248N,0775859W,MRB,EASTERN WV RGNL/SHEPHERD FLD,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Unknown broad phase,Takeoff,Dragged wing/rotor/float/other
39963,20210914103859,WPR21LA344,2021-07-31,ACC,1.0,Airplane,Personal,CESSNA,182E,N,1.0,1.0,REC,SUBS,091,N3186Y,Eugene,OR,USA,044742N,0123136W,EUG,MAHLON SWEET FLD,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Loss of control on ground
39964,20210731103599,CEN21FA345,2021-07-31,ACC,1.0,Airplane,Instructional,PIPER,J3C-65,N,1.0,1.0,REC,SUBS,091,N42522,Hartford,WI,USA,043213N,0088241W,HXF,HARTFORD MUNI,FATL,1.0,1.0,1.0,0.0,VMC,3.0,Initial Climb,Initial Climb,Loss of control in flight
39965,20210816103704,ERA21LA327,2021-07-31,ACC,1.0,Glider,Instructional,LET,L-23 SUPER BLANIK,N,0.0,,,MINR,091,N373BA,Sterling,MA,USA,422533N,0714734W,3B3,Sterling Airport,SERS,0.0,1.0,1.0,1.0,VMC,1.0,Landing,Landing,Hard landing
39966,20210731103598,ERA21LA310,2021-07-31,ACC,1.0,Airplane,Glider Tow,LITEFLITE PTY LTD,DRAGONFLY MODEL C,N,1.0,,,SUBS,091,N799HG,Middletown,NY,USA,412555N,0742330W,06N,RANDALL,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Initial Climb,Initial Climb,Collision during takeoff/land
39967,20210801103601,CEN21LA347,2021-07-31,ACC,1.0,Airplane,Skydiving,CESSNA,182N,N,1.0,,,SUBS,091,N287TC,Ennis,TX,USA,322011N,0963959W,F41,,NONE,0.0,0.0,0.0,6.0,VMC,1.0,Landing,Landing,Loss of engine power (total)
39968,20210802103607,CEN21LA349,2021-07-31,ACC,1.0,Helicopter,Aerial Application,ROBINSON HELICOPTER COMPANY,R44 II,N,1.0,1.0,REC,SUBS,137,N285RG,Randolph,WI,USA,433325N,0089211W,,,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Loss of visual reference
39969,20210810103664,CEN21LA365,2021-08-01,ACC,1.0,Airplane,Personal,VANS,RV6,Y,1.0,1.0,REC,SUBS,091,N443JB,Urbana,OH,USA,004094N,0834454W,I74,GRIMES FLD,NONE,0.0,0.0,0.0,2.0,VMC,5.0,Approach,Approach-VFR Pattern Final,Attempted remediation/recovery
39970,20210801103602,WPR21FA300,2021-08-01,ACC,1.0,Helicopter,Personal,ROBINSON HELICOPTER CO,R66,N,1.0,,,DEST,091,N7000J,Colusa,CA,USA,391748N,0122222W,,,FATL,4.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Loss of control in flight
39971,20210802103604,ANC21LA066,2021-08-02,ACC,1.0,Airplane,Other Work Use,CESSNA,U206F,N,1.0,1.0,REC,SUBS,135,N9608G,Igiugig,AK,USA,059716N,0155242W,,,MINR,0.0,0.0,0.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Runway excursion
39972,20210804103626,CEN21LA351,2021-08-02,ACC,1.0,Airplane,Personal,Cozy,Mark IV ,Y,1.0,1.0,REC,SUBS,091,N1361S,Rushville,NE,USA,425048N,0102318W,,,SERS,0.0,2.0,2.0,0.0,VMC,4.0,Landing,Landing,Collision during takeoff/land
39973,20210802103608,WPR21LA301,2021-08-02,ACC,1.0,Airplane,Personal,PIPER,PA-28-140,N,1.0,1.0,REC,SUBS,091,N44245,Amado,AZ,USA,031396N,0111252W,,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute,Loss of engine power (partial)
39974,20210803103616,ANC21LA068,2021-08-02,ACC,1.0,Airplane,Personal,STINSON,108-1,N,1.0,1.0,REC,SUBS,091,N8656K,Sterling,AK,USA,603143N,1504948W,AK84,SCOOTER'S LANDING STRIP,NONE,0.0,0.0,0.0,4.0,VMC,1.0,Initial Climb,Initial Climb,Loss of engine power (partial)
39975,20210803103613,ERA21LA313,2021-08-02,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,,,SUBS,091,N3090U,Waxhaw,NC,USA,034526N,0804434W,N52,JAARS-TOWNSEND,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Unknown broad phase,Takeoff,Collision with terr/obj (non-CFIT)
39976,20210803103618,ERA21LA315,2021-08-02,ACC,1.0,Airplane,Personal,CESSNA,210N,N,1.0,1.0,REC,SUBS,091,N52MM,Somerville,NJ,USA,403734N,0744012W,SMQ,SOMERSET,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Landing gear not configured
39977,20210830103772,CEN21LA388,2021-08-03,ACC,1.0,Airplane,Personal,CESSNA,172,N,1.0,1.0,REC,SUBS,091,N6778A,Iron Mountain,MI,USA,045496N,0088652W,IMT,FORD,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Taxi,Taxi,Prop/jet/rotor blast/suction
39978,20210810103673,WPR21LA312,2021-08-03,ACC,1.0,Airplane,Personal,LAKE,LA-4,N,1.0,1.0,REC,SUBS,091,N7615L,Lake Isabell,CA,USA,353953N,1182627W,,,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Unknown broad phase,Takeoff,Collision during takeoff/land
39979,20210816103705,WPR21LA322,2021-08-03,ACC,1.0,Airplane,Instructional,CESSNA,172F,N,1.0,1.0,REC,SUBS,091,N53350,Tucson,AZ,USA,032731N,1105648W,TUS,TUCSON INTL,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Taxi,Taxi,Prop/jet/rotor blast/suction
39980,20210804103628,CEN21LA353,2021-08-03,ACC,1.0,Airplane,Instructional,PIPER,PA-28-181,N,1.0,1.0,REC,SUBS,091,N728A,Jeffersonville,IN,USA,038220N,0854417W,JVY,CLARK RGNL,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Collision during takeoff/land
39981,20210805103634,CEN21LA357,2021-08-04,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT-602,N,1.0,1.0,TP,SUBS,137,N455LA,Mer Rouge,LA,USA,324623N,0091472W,,,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Unknown broad phase,Takeoff,Loss of engine power (total)
39982,20210804103632,CEN21FA355,2021-08-04,ACC,1.0,Airplane,Personal,NORTH AMERICAN,T-6G,N,1.0,1.0,REC,DEST,091,N7197C,Starkville,MS,USA,333055N,0884122W,M51,OKTIBBEHA,FATL,2.0,0.0,0.0,0.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
39983,20210804103624,CEN21LA350,2021-08-04,ACC,1.0,Helicopter,Aerial Application,ROBINSON HELICOPTER,R44,N,1.0,1.0,REC,SUBS,137,N775AK,Waukon,IA,USA,431540N,0912232W,,,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
39984,20210805103633,CEN21LA356,2021-08-04,ACC,1.0,Helicopter,,BELL,206,N,1.0,1.0,TS,SUBS,137,N59552,Corydon,IN,USA,381432N,0086248W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
39985,20210804103629,CEN21LA354,2021-08-04,ACC,1.0,Airplane,Aerial Application,AIR TRACTOR INC,AT-502,N,1.0,1.0,TP,SUBS,137,N1519U,Wooster,OH,USA,404818N,0081566W,BJJ,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
39986,20210806103647,ANC21FA069,2021-08-05,ACC,1.0,Airplane,,DEHAVILLAND,DHC-2 MK.I,N,1.0,1.0,REC,DEST,135,N1249K,Ketchikan,AK,USA,552857N,1311331W,,,FATL,6.0,0.0,0.0,0.0,IMC,1.0,Enroute,Enroute-Cruise,Control flight into terr/obj
39987,20210806103649,WPR21LA306,2021-08-05,ACC,1.0,Airplane,Personal,PIPER,J3C-85,N,1.0,1.0,REC,,091,N6018H,Woodburn,OR,USA,045940N,0012308W,,,SERS,0.0,0.0,0.0,2.0,VMC,1.0,Unknown broad phase,Takeoff,Collision during takeoff/land
39988,20210816103709,ANC21LA070,2021-08-05,ACC,1.0,Airplane,Personal,ALASKAN AIR ADVENTURES LLC,SQ2,N,1.0,1.0,REC,SUBS,091,N148CM,Talkeetna,AK,USA,062195N,0150648W,AK44,TALKEETNA VILLAGE STRIP,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Initial Climb,Initial Climb,Fuel starvation
39989,20210807103650,WPR21LA307,2021-08-06,ACC,1.0,Airplane,Personal,CESSNA,170A,N,1.0,1.0,REC,SUBS,091,N5459C,Metaline Falls,WA,USA,485045N,1171645W,09S,SULLIVAN LAKE STATE,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Initial Climb,Initial Climb,Collision during takeoff/land
