ev_id,Aircraft_Key,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,lchg_userid,lchg_date,carb_fuel_injection,propeller_type,propeller_make,propeller_model,eng_time_total,eng_time_last_insp,eng_time_overhaul
"20150601X93611",1,1,"TF","CFM","CFM56-3C1",,,,"09/25/20 14:36:45",,,,,0,0,0
"20150601X94712",1,1,"REC","ROTAX","503",50,"HP",,"09/25/20 14:34:15","CARB",,,,0,0,0
"20150601X02726",1,1,"REC","CONT MOTOR","IO 520 SERIES",2300,"HP",,"09/25/20 14:32:39","FINJ","CONP","Hartzell","PCH-C3YF-1RF",6296,0,538
"20150601X03737",1,1,"REC","Aeromaxx","BB420 H",180,"HP",,"09/25/20 14:31:13","FINJ","CONP","Rospeller","3.107.5",10,1,0
"20150601X13437",1,1,"REC","CONTINENTAL","IO-550D",300,"HP",,"09/25/20 14:31:13","FINJ","CONP","MCCAULEY","D3A34C401C",225,38,0
"20150601X13437",2,1,"REC","Lycoming","O-320-E2D",150,"HP",,"09/25/20 14:31:13","CARB","FIXP","McCauley","710926",2088,2088,0
"20150601X25645",1,1,"TP","P&W Canada","PT6A-34",750,"HP",,"09/25/20 14:31:13",,"CONP",,,0,0,0
"20150601X40521",1,1,"REC","Continental Motors Inc","TSIO-520",310,"HP",,"09/25/20 14:32:39","FINJ","CONP","McCauley","D3A34C402-C",2670,15,105
"20150601X53116",1,1,"REC","ROTAX","912ULS",100,"HP",,"09/25/20 14:35:14","CARB","GRND","Warp Drive","3 blade HPL",15,1,0
"20150601X95028",1,1,"REC","LYCOMING","O-320 SERIES",150,"HP",,"09/25/20 14:32:39","CARB","FIXP","MCCAULEY",,0,0,0
"20150602X05750",1,1,"REC","LYCOMING","O-290-D2",135,"HP",,"09/25/20 14:32:39","CARB","FIXP","Sensenich","M76AM-2-51",3614,0,2015
"20150602X91804",1,1,"REC","Continental Motors","IO-520-BB",,,,"09/25/20 14:35:14","FINJ",,,,0,0,0
"20150602X91946",1,1,"REC","Lycoming","IO360L2A",160,"HP",,"09/25/20 14:35:14","FINJ","FIXP","McCauley","1C235/LFA7570",6304,26,304
"20150602X92012",1,1,"REC","Continental Motors","IO-550-B",300,"HP","byre","05/20/21 18:00:02","FINJ","CONP","Hartzell","PHC-C3YF/1RF",0,0,0
"20150602X03913",1,1,"REC","Continental","O470-15",213,"HP",,"09/25/20 14:36:09","CARB","CONP","McCauley",,248,31,248
"20150602X11035",1,1,"TP","P & W Canada","PT6A-34AG",750,"HP",,"09/25/20 14:32:39","FINJ","CONP","Hartzell","HC-B3TN-3D",4100,230,4300
"20150602X33357",1,1,"REC","LYCOMING","IO-360-2B2N",200,"HP",,"09/25/20 14:34:15","FINJ","FIXP","McCauley","1B235/BFA7762 P74697",3065,3,335
"20150602X50343",1,1,"TP","P&W CANADA","PT6A-34AG",750,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell","HC-B3TN-3D",0,0,0
"20150602X51758",1,1,"TS","Rolls Royce","C20B",420,"HP",,"09/25/20 14:35:14","FINJ",,,,9618,100,0
"20150602X70621",1,1,"REC","Experimental","AeroVee Turbo",100,"HP",,"09/25/20 14:34:15","CARB","GRND","Sensenich",,0,0,0
"20150603X31131",1,1,"REC","LYCOMING","O&VO-360 SER",180,"HP",,"09/25/20 14:36:09","CARB","FIXP","Sensenich",,2265,1,146
"20150603X40424",1,1,"REC","Continental","TSIO-520-T",310,"HP",,"09/25/20 14:34:15","FINJ","CONP","McCauley","D3A34C402-B",0,0,0
"20150603X42135",1,1,"REC","CONT MOTOR","O-200 SERIES",100,"HP",,"09/25/20 14:35:14","CARB","FIXP",,,3720,70,1450
"20150603X50616",1,1,"REC","Continental","TSIO-360-GB1",230,"HP",,"09/25/20 14:34:15","FINJ","CONP","McCauley","2A34C216",1340,47,1340
"20150604X20332",1,1,"REC","JABIRU","2200A",80,"HP",,"09/25/20 14:36:09",,"FIXP","Sensenich","AK 4017",0,0,0
"20150604X51830",1,1,"TS","Allison/Rolls Royce","250-C30P",650,"HP",,"09/25/20 14:32:39","FINJ",,,,8159,4,178
"20150604X72128",1,1,"TS","LYCOMING","T53-L-703",1800,"HP",,"09/25/20 14:32:39","FINJ",,,,3064,0,0
"20150605X84653",1,1,"REC","CONT MOTOR","O-470 SERIES",230,"HP",,"09/25/20 14:35:14","CARB","CONP","McCauley","C2A34C204-C/90DCB-8",3510,112,222
"20150605X90714",1,1,"TF","CFMI","CFM56-7B",,,,"09/25/20 14:36:45",,,,,0,0,0
"20150605X00049",1,1,"REC","SOLO","2350",24,"HP",,"09/25/20 14:34:15","CARB","FIXP",,,0,0,0
"20150605X12418",1,1,"REC","AVCO LYCOMING","O-320-A2B",150,"HP",,"09/25/20 14:36:09","CARB",,"McCaukey","GM8242/1A175",1142,39,1142
"20150605X24005",1,1,"REC","Lycoming","O-360-C4P",180,"HP",,"09/25/20 14:35:14","CARB","FIXP","McCauley","1A200/FA8241",1133,33,0
"20150605X52542",1,1,"TP","P&W CANADA","PW123D",2150,"HP","broda","06/14/21 20:45:54",,"CONP","Hamilton Standard","14SF-23",25041,14,8772
"20150605X52542",1,2,"TP","P&W CANADA","PW123D",2150,"HP","broda","06/14/21 20:45:54",,"CONP","Hamilton Standard","14SF-23",29623,14,8472
"20150605X64827",1,1,"TP","P & W Canada","PT6A-20",,,,"09/25/20 14:31:13",,"CONP","Hartzell","HC-B3TN-3ACX",6200,48,0
"20150605X23836",1,1,"REC","SUBARU","ALL MDLS A/B",0,"HP",,"09/25/20 14:35:14",,,,,0,0,0
"20150608X03821",1,1,"REC","ROTAX","912 ULS",80,"HP",,"09/25/20 14:34:15","CARB","FIXP","NEUFORM","CR3-65-47-101.6",543,30,0
"20150608X04410",1,1,"REC","LYCOMING","O-320 SERIES",150,"HP",,"09/25/20 14:32:39","CARB","FIXP",,,0,0,0
"20150608X10557",1,1,"TP","Honeywell / Airesearch","TPE331-1-151A",665,"HP",,"09/25/20 14:36:09",,"CONP","Hartzell","HC-B3TN-5E",11981,108,0
"20150608X13827",1,1,"REC","LYCOMING","O-360",180,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich",,3145,5,1200
"20150608X22816",1,1,"REC","Rotax","912",,,,"09/25/20 14:31:13","CARB","FIXP","Kaspar","KA213LT",20,0,0
"20150608X30936",1,1,"REC","VOLKSWAGEN","1675",65,"HP",,"09/25/20 14:34:15","CARB","FIXP","Schaus",,0,3,850
"20150608X53453",1,1,"TS","ALLISON","250-C20",400,"HP",,"09/25/20 14:36:45",,,,,0,0,0
"20150608X64926",1,1,"REC","Continental","O-200",100,"HP",,"09/25/20 14:36:09","CARB",,,,22,0,22
"20150608X90730",1,1,"TF","Pratt & Whitney","JT8D-219",21000,"LBS",,"09/25/20 14:34:15","FINJ",,,,48242,0,0
"20150608X90730",1,2,"TF","Pratt & Whitney","JT8D-219",21000,"LBS",,"09/25/20 14:34:15","FINJ",,,,49201,0,0
"20150608X92806",1,1,"REC","LYCOMING","O-360 A4M",180,"HP",,"09/25/20 14:34:15","CARB","FIXP","Sensenich","76EM8S14-0-62",12248,42,2497
"20150608X02450",1,1,"REC","LYCOMING","O&VO-360 SER",180,"HP",,"09/25/20 14:32:39","CARB",,,,2652,3,150
"20150608X23637",1,1,"REC","Lycoming","O-320-A2B",150,"HP",,"09/25/20 14:35:14","CARB","FIXP","McCauley","1A175/GMA 8040",592,0,0
"20150609X15345",1,1,"TS","ALLISON","250-C47B",650,"HP",,"09/25/20 14:34:15",,,,,1430,165,165
"20150609X24538",1,1,"REC","Continental Motors Inc","O-470",230,"HP",,"09/25/20 14:36:45","FINJ",,,,0,0,0
"20150609X25728",1,1,"REC","Lycoming","O-320 SERIES",180,"HP",,"09/25/20 14:36:09","CARB","CONP","Hartzell","HC-C2YK-1BF",152,6,155
"20150609X35832",1,1,"REC","CONT MOTOR","O-470 SERIES",0,"HP",,"09/25/20 14:36:45",,,,,0,0,0
"20150609X40345",1,1,"TP","HONEYWELL","TPE331",900,"HP",,"09/25/20 14:31:13","FINJ","CONP","HARTZELL","HC-B4TN-5QL",1921,19,1921
"20150609X84508",1,1,"REC","Continental ","IO470",230,"HP",,"09/25/20 14:35:14","CARB","CONP","McCauley","2A34C50N0",2097,21,2097
"20150609X92540",1,1,"REC","Pratt and Whitney","R-1340-AN1",600,"HP",,"09/25/20 14:35:14","CARB","CONP","Hamilton Standard","12D40-425",10155,43,740
"20150610X05937",1,1,"REC","Lycoming","O-235 CL",108,"HP",,"09/25/20 14:36:09","CARB","FIXP","Sensenich","M76-AM-2",185,28,185
"20150610X15810",1,1,"REC","Rotax","503-DCDI",52,"HP",,"09/25/20 14:36:09","CARB","GRND","Warp Drive","HPL",143,16,21
"20150610X33242",1,1,"REC","Continental Motors","E-225-8",225,"HP",,"09/25/20 14:31:13","FINJ","CONP","Hartzell",,0,0,0
"20150610X83303",1,1,"REC","LYCOMING","0-540 SERIES",235,"HP",,"09/25/20 14:32:39","CARB","FIXP","HARTZELL","HC-324R-1BF",838,6,838
"20150611X74851",1,1,"TF","General Electric","CF34-8C5",13360,"LBS",,"09/25/20 14:34:15","FINJ",,,,24881,4,0
"20150611X74851",1,2,"TF","General Electric","CF34-8C5",13360,"LBS",,"09/25/20 14:34:15","FINJ",,,,10022,4,0
"20150611X12248",1,1,"REC","ROTAX","503 DCDI",50,"HP",,"09/25/20 14:36:09","CARB","FIXP",,,0,0,0
"20150611X25026",1,1,"TP","Aireaserch/Garrett","TPE331-1",665,"HP",,"09/25/20 14:35:14","FINJ","CONP","Hartzell","HC-B3TN-SC/T1028N+4",7020,933,3815
"20150611X71659",1,1,"REC","Jacobs","R755-A2",300,"HP",,"09/25/20 14:35:14","CARB","CONP","Hamilton Standard","2B20",2939,0,160
"20150611X72534",1,1,"REC","LYCOMING","IO-360-L2A",180,"HP",,"09/25/20 14:35:14","FINJ","FIXP","McCauley",,106,7,0
"20150612X64657",1,1,"REC","Continental","IO-520-BA",285,"HP",,"09/25/20 14:35:14","FINJ","CONP",,,0,0,0
"20150613X13604",1,1,"REC","Pratt & Whitney","R985",450,"HP",,"09/25/20 14:35:14","CARB","CONP","Hamilton Standard","Constant Speed/Feathering",11039,10,160
"20150613X13604",1,2,"REC","Pratt & Whitney","R985",450,"HP",,"09/25/20 14:35:14","CARB","CONP","Hamilton Standard","Constant Speed/Feathering",3635,10,73
"20150614X11108",1,1,"REC","Lycoming","IO-540",300,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell",,0,0,0
"20150614X60334",1,1,"REC","Lycoming","O-320-E2G",150,"HP",,"09/25/20 14:35:14","CARB","FIXP","McCauley","1C172/SBTM7359",7033,0,493
"20150614X35207",1,1,"REC","CONT MOTOR","IO 520 SERIES",285,"HP",,"09/25/20 14:31:13","FINJ","CONP",,,1000,2,0
"20150615X00136",1,1,"TJ","P&W CANADA","PW610F-A",950,"LBS",,"09/25/20 14:31:13",,,,,1275,119,0
"20150615X00136",1,2,"TJ","P&W CANADA","PW610F-A",950,"LBS",,"09/25/20 14:31:13",,,,,1275,119,0
"20150615X12143",1,1,"REC","CONT MOTOR","O-470 SERIES",225,"HP",,"09/25/20 14:31:13","CARB",,,,0,0,0
"20150615X93647",1,1,"REC","Lycoming","IO-360-C1C",200,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell","HC-24R-1BF",1832,0,1832
"20150615X10136",1,1,"REC","LYCOMING","O-320-D3G",160,"HP",,"09/25/20 14:34:15","CARB","FIXP","Sensenich","74DM6-0-58",2454,2,83
"20150615X32357",1,1,"REC","Continental","TSIO-520AF",310,"HP",,"09/25/20 14:36:09","FINJ","CONP","Mccauley","D3A34C402-B",2185,4,676
"20150615X53251",1,1,"REC","P&W","R-1340-AN-1",600,"HP",,"09/25/20 14:36:09","CARB","CONP","Hamilton Standard","12D40",6848,33,979
"20150615X54151",1,1,"REC","CONT MOTOR","TSIO-520-R",310,"HP",,"09/25/20 14:35:14","FINJ","CONP","McCauley","D3A34C402/90DFA-10",870,0,870
"20150615X62526",1,1,"REC","Pratt & Whittney","R-985",,,,"09/25/20 14:34:15",,,"Hartzell",,0,0,0
"20150615X91500",1,1,"REC","LYCOMING","VO-435 SERIES",220,"HP",,"09/25/20 14:35:14","CARB",,,,229,28,229
"20150616X92507",1,1,"REC","CONITNENTAL","E-225",225,"HP",,"09/25/20 14:35:14","CARB","CONP","BEECH","215",3103,3,1372
"20150616X94016",1,1,"REC","FRANKLIN","6A4150 SERIES",150,"HP",,"09/25/20 14:31:13","CARB","FIXP",,,2067,67,67
"20150616X42412",1,1,"REC","CONTINENTAL MOTORS","O-470-K",235,"HP",,"09/25/20 14:35:14","CARB","CONP","McCauley","2A34C",4840,136,917
"20150616X50938",1,1,"REC","Pratt & Whitney","R-985-AN1 4B",450,"HP","hopj","02/02/21 19:00:02","CARB","CONP","Hamilton Standard","2D-30-227",0,0,69
"20150616X52241",1,1,"REC","LYCOMING","O-320 SERIES",0,"HP",,"09/25/20 14:32:39","CARB",,,,0,0,360
"20150616X53414",1,1,"REC","LYCOMING","O-320 SERIES",150,"HP",,"09/25/20 14:32:39","CARB",,,,0,0,150
"20150616X85216",1,1,"REC","Pratt and Whitney","R1340-S3H1G",600,"HP",,"09/25/20 14:32:39",,"CONP","Hamilton Standard","23D40-311B",8666,29,29
"20150617X13043",1,1,"REC","Lycoming","IO-540-F1B5",,,,"09/25/20 14:36:45","CARB",,,,0,0,0
"20150617X30910",1,1,"REC","Lycoming","HIO-360",205,"HP",,"09/25/20 14:31:13","FINJ",,,,0,0,0
"20150617X55451",1,1,"REC","Continental","IO-240-B/1004",125,"HP",,"09/25/20 14:36:09","FINJ","FIXP","Sensenich","W69EK7-63G",2044,8,244
"20150618X01608",1,1,"REC","LYCOMING","0-320 SERIES",150,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich","74DM6-0-58",3535,2,19
"20150618X03455",1,1,"REC","ROTAX","582",65,"HP",,"09/25/20 14:35:14","CARB",,,,0,0,0
"20150618X13318",1,1,"TP","Pratt&Whitney","PT6A-60AG",1050,"HP",,"09/25/20 14:36:09",,,,,0,0,0
"20150618X30530",1,1,"TF","General Electric","GE90-85BG11",85000,"LBS",,"09/25/20 14:36:09","FINJ",,,,60132,0,0
"20150618X30530",1,2,"TF","General Electric","GE90-85BG11",85000,"LBS",,"09/25/20 14:36:09","FINJ",,,,71267,0,0
"20150618X45629",1,1,"REC","LYCOMING","O-290 SERIES",135,"HP",,"09/25/20 14:31:13","CARB",,,,0,0,0
"20150618X01302",1,1,"REC","Continental","IO-240",125,"HP",,"09/25/20 14:34:15","FINJ","FIXP","Sensenich",,5178,48,1338
"20150619X14812",1,1,"REC","ROTAX","582",65,"HP",,"09/25/20 14:34:15",,,,,0,0,0
"20150619X15215",1,1,"REC","Lycoming","IO-360",200,"HP",,"09/25/20 14:32:39","FINJ","CONP","Whirl Wind","150",281,0,0
"20150619X71456",1,1,"REC","CONT MOTOR","O-470 SERIES",230,"HP",,"09/25/20 14:31:13","CARB","CONP","McCauley","2A34C66",1873,0,1459
"20150619X00546",1,1,"REC","CONT MOTOR","O-300-B",145,"HP",,"09/25/20 14:35:14","CARB","FIXP","McCauley","1A170/DM7651",0,0,0
"20150620X25408",1,1,"REC","Lycoming","O-360-B2A",180,"HP",,"09/25/20 14:31:13","CARB","CONP",,,1873,46,1873
"20150620X32952",1,1,"REC","Lycoming","VO 435 B1A",265,"HP",,"09/25/20 14:32:39","CARB",,,,832,18,832
"20150622X23945",1,1,"REC","Rotax","912 ULS",100,"HP",,"09/25/20 14:35:14","CARB","GRND","Woodcomp","170/3/R",75,0,0
"20150622X71912",1,1,"REC","Compact Radial Engines","MZ202",60,"HP",,"09/25/20 14:34:15","CARB","FIXP","Warp Drive","62 inch",95,20,0
"20150622X30313",1,1,"REC","Continental","IO-550",310,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell","PHC-G3YF-IRF",1057,1,0
"20150622X32906",1,1,"REC","LYCOMING","O-360-A4K",180,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich","76E, M76E",4640,0,575
"20150622X33904",1,1,"REC","LYCOMING","O-360-J2A",131,"HP",,"09/25/20 14:31:13","CARB",,,,680,60,0
"20150622X43026",1,1,"REC","Pratt & Whitney","R-1340-59",600,"HP",,"09/25/20 14:32:39","CARB","CONP","Hamilton Standard","12D40-305",3952,2,2
"20150622X43310",1,1,"REC","LYCOMING","O-320 ",160,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich","M74DM-0-58",4616,24,56
"20150622X64755",1,1,"TP","GARRETT","TPE331-12B",0,"HP",,"09/25/20 14:31:13",,"CONP","Hartzell",,0,0,0
"20150622X70018",1,1,"REC","Continental","TSIO-520-MB",210,"HP",,"09/25/20 14:34:15","FINJ","CONP","McCauley","2A34C221-B/G90DHC-16E",1100,14,1134
"20150622X84004",1,1,"REC","Lycoming","IO-540-K1G5D",300,"HP",,"09/25/20 14:31:13","FINJ","CONP","Hartzell","HC-C2YR-18F",0,0,1145
"20150623X50951",1,1,"REC","Lycoming","O-540-EXP",240,"HP",,"09/25/20 14:35:14","CARB","CONP","Hartzell","HC-C2YR-1BF/F84M",64,64,64
"20150623X74917",1,1,"REC","Continental Motors","TSO-520",300,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell",,0,12,1100
"20150624X93848",1,1,"REC","LYCOMING","O-235 SERIES",110,"HP",,"09/25/20 14:31:13","CARB",,,,0,0,0
"20150624X35258",1,1,"REC","Continental Motors","IO550C72B",300,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell","115N",23,0,23
"20150624X35258",1,2,"REC","Continental Motors","IO550C72B",300,"HP",,"09/25/20 14:34:15","FINJ","CONP","Hartzell","115N",23,0,23
"20150624X55528",1,1,"REC","Continental","IO-470-L",,,,"09/25/20 14:32:39","FINJ","CONP","Hartzell","BHC-C2YF-2CHF",0,0,1919
"20150624X55528",1,2,"REC","Continental","IO-470-L",,,,"09/25/20 14:32:39","FINJ","CONP","Hartzell","BHC-C2YF-2CHF",0,0,1919
"20150624X01443",1,1,"REC","Rotax",,50,"HP",,"09/25/20 14:35:14","CARB","FIXP","Tennessee Propellers, Inc.",,0,0,0
"20150625X04520",1,1,"TP","Honeywell/Garrett","331-IOU",970,"HP",,"09/25/20 14:34:15","FINJ","CONP","Harztell","HC-B4TN-SNL",16479,95,4467
"20150625X33609",1,1,"REC","Continental","A65-8",65,"HP",,"09/25/20 14:31:13","CARB","FIXP","McCauley","1A80/CF7145",4645,9,0
"20150625X44335",1,1,"REC","CONT MOTOR","O-300D",145,"HP",,"09/25/20 14:36:09","CARB","FIXP","McCauley","16172EM7653",2181,0,122
"20150625X72945",1,1,"REC","LYCOMING","O-360-A1A",180,"HP",,"09/25/20 14:34:15","CARB","CONP","McCauley","2D36C14-B",5288,57,393
"20150625X15034",1,1,"TP",,,,,"broda","06/15/21 13:42:25",,,,,0,0,0
"20150626X41040",1,1,"TF",,,,,,"09/25/20 14:36:45",,,,,0,0,0
"20150626X41040",1,2,"TF",,,,,,"09/25/20 14:36:45",,,,,0,0,0
"20150626X00651",1,1,"REC","ROTAX","912S",100,"HP",,"09/25/20 14:35:14","CARB","CONP","Airmaster","Ap332",0,0,0
"20150627X65446",1,1,"REC","Lycoming","AEIO-540-D4A5",300,"HP",,"09/25/20 14:34:15","FINJ",,"MT",,0,0,141
"20150628X82902",1,1,"REC","FAIRCHILD","6-440-C5",200,"HP",,"09/25/20 14:31:13","CARB","FIXP","Sensenich",,0,0,0
"20150628X90626",1,1,"REC","Continental Motors","IO-550-B6A",300,"HP",,"09/25/20 14:35:14","FINJ","CONP","McCauly","D3A32C409-C",2143,0,410
"20150629X72140",1,1,"REC","Rotax","582",64,"HP",,"09/25/20 14:34:15","CARB","FIXP","Warp Drive","C19591",152,0,0
"20150629X94226",1,1,"REC","Viking","HF-110",110,"HP",,"09/25/20 14:34:15","FINJ","GRND","Warp Drive Inc.","70L 3/hpl-r",315,73,0
"20150629X94923",1,1,"REC","Lycoming","IO-360-L2A",180,"HP",,"09/25/20 14:34:15","FINJ","FIXP","McCauley","1A170E",58,2,2384
"20150629X01239",1,1,"REC","CONT-MOTOR","O-470 S1B",250,"HP",,"09/25/20 14:36:09","CARB","CONP","McCauley","2A34C203-90DCA-8",74,0,74
"20150629X10505",1,1,"REC","Continential","IO 520",300,"HP",,"09/25/20 14:32:39","FINJ",,"McCauley","D3A34C402-6",4094,2,0
"20150629X13115",1,1,"REC",,,,"HP",,"09/25/20 14:34:15","CARB","FIXP",,,0,0,0
"20150629X22701",1,1,"REC","Lycoming","O-320-A2B",150,"HP",,"09/25/20 14:36:09","CARB","FIXP","Sensenich","74 DM6558-1-52",3192,8,8
"20150629X34613",1,1,"REC","Lycoming","O-540-L3C5D",235,"HP",,"09/25/20 14:34:15","CARB","CONP","McCauley","B3D32C407-B",2174,3,1475
"20150629X52446",1,1,"REC","LYCOMING","IO-540-AE1A5",245,"HP",,"09/25/20 14:36:09","FINJ",,,,0,0,0
"20150629X60341",1,1,"REC","Pratt & Whitney","R985 AN1",450,"HP",,"09/25/20 14:36:09","CARB","CONP","Hamilton Standard","2D30",4634,3,90
"20150629X60341",2,1,"REC","Pratt & Whitney","R-985 AN-1",450,"HP",,"09/25/20 14:36:09","CARB","CONP","Hamilton Standard","2D30",0,20,570
"20150629X63632",1,1,"REC","Jabiru","3300A",120,"HP",,"09/25/20 14:34:15","CARB","FIXP","Sensenich","W64ZK-49",195,34,195
"20150629X64512",1,1,"REC","CONT MOTOR","O-200 SERIES",100,"HP",,"09/25/20 14:36:09","CARB","FIXP",,,0,0,0
"20150629X71354",1,1,"REC","Lycoming","O-360-J2A",145,"HP",,"09/25/20 14:36:09","CARB",,,,5463,75,1065
"20150630X05144",1,1,"REC","CONT MOTOR","O-470-L",230,"HP",,"09/25/20 14:32:39","CARB","CONP","McCauley","2A36C29-A",0,6,0
"20150630X92516",1,1,"REC","CONT MOTOR","IO-550G(6)B",280,"HP",,"09/25/20 14:35:14","FINJ","CONP","Hartzell","PHC-J3YF-1RF",1492,24,0
"20150630X34507",1,1,"REC","LYCOMING","O-360-A3A",180,"HP",,"09/25/20 14:34:15","CARB","FIXP","SENSENICH","M76EM855-0-60",3140,132,1324
"20150630X50136",1,1,"REC",,,,"HP",,"09/25/20 14:36:45",,,,,0,0,0
"20150630X50136",2,1,"REC","Continential","IO-520",,,,"09/25/20 14:36:45",,,,,0,0,0
"20150630X70800",1,1,"REC","Lycoming","O-540L-3C5D",235,"HP",,"09/25/20 14:35:14","CARB","CONP","McCauley","B2D34C217",3155,1,1400
"20150630X71019",1,1,"TP","Pratt & Whitney","PT6-67R",,,,"09/25/20 14:34:15","FINJ","GRND","Hartzell","HC-A6A-30",28016,49,5335
"20150630X71019",1,2,"TP","Pratt & Whitney","PT6-67R",,,,"09/25/20 14:34:15","FINJ","GRND","Hartzell","HC-A6A-30",25629,49,3976
"20150630X85451",1,1,"REC","CONT MOTOR","C-145-2 ",145,"HP","broda","05/13/22 15:09:49","CARB","FIXP","Sensenich","74DR-0-56",3907,0,546
"20150701X71538",1,1,"REC","Rotax","912",100,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich","3BOR5R68C-O",104,0,0
"20150701X21125",1,1,"TP","Pratt and Whitney","PT6",715,"HP",,"09/25/20 14:34:15",,"CONP","Hartzell","HC-B3TN-3B",27331,0,14769
"20150701X21125",1,2,"TP","Pratt and Whitney","PT6",715,"HP",,"09/25/20 14:34:15",,"CONP","Hartzell","HC-B3TN-3B",27601,0,19059
"20150701X31253",1,1,"TP","Pratt & Whitney","PT6-34",750,"HP",,"09/25/20 14:35:14","FINJ","CONP",,,0,0,0
"20150701X63959",1,1,"REC","Lycoming","O-360-A4K",180,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich","76EM8S10-0-63",4005,20,1622
"20150701X91130",1,1,"TF","CFM INTL.","CFM56 SERIES",,"HP",,"09/25/20 14:35:14",,,,,0,0,0
"20150701X91130",1,2,"TF","CFM INTL.","CFM56 SERIES",,"HP",,"09/25/20 14:35:14",,,,,0,0,0
"20150701X93948",1,1,"REC","LYCOMING","O-360-J2A",180,"HP",,"09/25/20 14:34:15","CARB",,,,4662,4602,4400
"20150701X20227",1,1,"REC","Lycoming","HIO-360-D1A",180,"HP",,"09/25/20 14:31:13","FINJ",,,,435,0,0
"20150701X23218",1,1,"REC","LYCOMING","O-540-A1A5",250,"HP","broda","05/13/22 15:15:02","CARB","CONP",,,0,0,0
"20150702X24434",1,1,"REC","Lycoming","HIO-360",220,"HP",,"09/25/20 14:32:39","CARB",,,,3729,22,850
"20150702X94044",1,1,"REC","Continental"," TCM IO-240-B",125,"HP",,"09/25/20 14:35:14","CARB","FIXP","Sensenich","W69EK-63",450,450,450
"20150702X05414",1,1,"TS","Allison","250-C47",650,"HP",,"09/25/20 14:35:14",,,,,5328,121,0
"20150702X44556",1,1,"REC","LYCOMING","O-320 SERIES",160,"HP",,"09/25/20 14:35:14","CARB","FIXP",,,0,0,0
"20150703X91507",1,1,"REC","LYCOMING","O-320 Series",150,"HP",,"09/25/20 14:32:39","CARB","FIXP","Sensenich","74DM6-0-58",3245,0,1135
"20150703X34853",1,1,"REC","LYCOMING","O-290-D2",135,"HP",,"09/25/20 14:31:13","CARB","FIXP","Sensenich","M74DM",0,49,1008
"20150703X93830",1,1,"REC","LYCOMING","O-320 SERIES",160,"HP",,"09/25/20 14:34:15","CARB","FIXP","Sensenich",,0,0,0
"20150703X00859",1,1,"TS","Turbomeca","Arriel 2D",802,"HP","broda","06/15/21 13:27:59",,,,,480,4,480
"20150703X14100",1,1,"REC","Lycoming","O320",,"HP",,"09/25/20 14:32:39","CARB",,,,0,0,0
"20150704X21503",1,1,"REC","LYCOMING","O-320-B2B",160,"HP",,"09/25/20 14:34:15","CARB","FIXP","McCauley","1A 175 GM8242",5959,0,1004
"20150704X24851",1,1,"REC","Lycoming","IO-360-A1A",,"HP",,"09/25/20 14:32:39","CARB","CONP","McCauley","B3D36C424:E",114,114,114
"20150704X65647",1,1,"REC","CONTINENTAL","C90-8F",95,"HP",,"09/25/20 14:34:15","CARB","FIXP","Sensinech",,0,0,0
"20150706X05023",1,1,"REC","Continental","O-300-D",145,"HP",,"09/25/20 14:35:14","CARB","FIXP","McCauley","1C172/EM 7653",5247,2,1337
"20150706X20035",1,1,"REC","Continenetal Motors","IO-520-D34",300,"HP",,"09/25/20 14:31:13","FINJ","CONP","McCaulley","D2A34C98-NO",4981,0,0
"20150706X40903",1,1,"REC","LYCOMING","0-320 SERIES",0,"HP",,"09/25/20 14:31:13","CARB","FIXP",,,0,70,690
"20150706X41332",1,1,"REC","Continental","W670-6N",220,"HP",,"09/25/20 14:34:15","CARB","FIXP","Sensenich","AD3957",0,22,554
"20150706X51606",1,1,"REC","CONT MOTOR","O-470 SERIES",0,"HP",,"09/25/20 14:32:39",,,,,0,0,0
"20150706X63628",1,1,"NONE","Burner Balloon Works","F1",,,,"09/25/20 14:35:14",,,,,240,2,0
"20150706X84840",1,1,"REC","Continental","IO360 Series",210,"HP",,"09/25/20 14:36:09","FINJ","CONP",,,0,0,0
"20150706X84840",1,2,"REC","Continental","IO360 Series",210,"HP",,"09/25/20 14:36:09","FINJ","CONP",,,0,0,0
"20150707X02241",1,1,"REC","CONT MOTOR","W670 SERIES",220,"HP",,"09/25/20 14:36:09","CARB","FIXP","Sensenich","Wooden",0,4,208
"20150707X05050",1,1,"REC","Rotax","912",100,"HP",,"09/25/20 14:35:14","CARB","FIXP",,,65,34,0
